Date,Time,Line to Neutral Voltage
29/08/2023,12:01:34 am,251.75
29/08/2023,12:02:04 am,252.47
29/08/2023,12:02:34 am,251.12
29/08/2023,12:03:04 am,250.55
29/08/2023,12:03:34 am,251.98
29/08/2023,12:04:04 am,250.63
29/08/2023,12:04:34 am,250.82
29/08/2023,12:05:04 am,251.55
29/08/2023,12:05:34 am,252.37
29/08/2023,12:06:04 am,252
29/08/2023,12:06:34 am,251.04
29/08/2023,12:07:04 am,251.66
29/08/2023,12:07:34 am,251.19
29/08/2023,12:08:04 am,251.05
29/08/2023,12:08:34 am,247.44
29/08/2023,12:09:04 am,244.88
29/08/2023,12:09:34 am,247.38
29/08/2023,12:10:04 am,248.95
29/08/2023,12:10:34 am,249.11
29/08/2023,12:11:04 am,248.59
29/08/2023,12:11:34 am,249.09
29/08/2023,12:12:04 am,250.78
29/08/2023,12:12:34 am,251.02
29/08/2023,12:13:04 am,249.94
29/08/2023,12:13:34 am,249.62
29/08/2023,12:14:04 am,250.54
29/08/2023,12:14:34 am,248.33
29/08/2023,12:15:04 am,248.94
29/08/2023,12:15:34 am,249.96
29/08/2023,12:16:04 am,249.88
29/08/2023,12:16:34 am,250.39
29/08/2023,12:17:04 am,249.5
29/08/2023,12:17:34 am,249.45
29/08/2023,12:18:04 am,248.82
29/08/2023,12:18:34 am,249.64
29/08/2023,12:19:04 am,248.66
29/08/2023,12:20:14 am,249.59
29/08/2023,12:20:38 am,250.86
29/08/2023,12:21:04 am,251.35
29/08/2023,12:21:34 am,250.35
29/08/2023,12:22:04 am,249.88
29/08/2023,12:22:34 am,249.39
29/08/2023,12:23:04 am,251
29/08/2023,12:23:34 am,251.82
29/08/2023,12:24:04 am,251
29/08/2023,12:24:34 am,249.48
29/08/2023,12:25:04 am,249.64
29/08/2023,12:25:34 am,250.01
29/08/2023,12:26:04 am,249.84
29/08/2023,12:26:34 am,247.23
29/08/2023,12:27:04 am,249.07
29/08/2023,12:27:34 am,250.43
29/08/2023,12:28:04 am,249.32
29/08/2023,12:28:34 am,250.04
29/08/2023,12:29:43 am,249.82
29/08/2023,12:30:07 am,249.66
29/08/2023,12:30:34 am,250.13
29/08/2023,12:31:04 am,246.58
29/08/2023,12:31:34 am,249.28
29/08/2023,12:32:04 am,251.55
29/08/2023,12:32:34 am,252.37
29/08/2023,12:33:04 am,249.06
29/08/2023,12:33:34 am,246.15
29/08/2023,12:34:04 am,249.19
29/08/2023,12:34:34 am,248.19
29/08/2023,12:35:04 am,247.48
29/08/2023,12:35:35 am,247.64
29/08/2023,12:36:04 am,247.27
29/08/2023,12:36:34 am,249.43
29/08/2023,12:37:04 am,249.99
29/08/2023,12:37:34 am,249.79
29/08/2023,12:38:04 am,251.27
29/08/2023,12:38:34 am,251.78
29/08/2023,12:39:04 am,251.25
29/08/2023,12:39:34 am,248.76
29/08/2023,12:40:04 am,250.79
29/08/2023,12:40:34 am,250.11
29/08/2023,12:41:04 am,249.87
29/08/2023,12:41:34 am,249.92
29/08/2023,12:42:04 am,250.05
29/08/2023,12:42:34 am,250.95
29/08/2023,12:43:04 am,250.2
29/08/2023,12:43:35 am,251.01
29/08/2023,12:44:04 am,250.78
29/08/2023,12:44:34 am,250.38
29/08/2023,12:45:04 am,250.45
29/08/2023,12:45:34 am,248.91
29/08/2023,12:46:04 am,249.78
29/08/2023,12:46:34 am,250.31
29/08/2023,12:47:04 am,251.26
29/08/2023,12:47:34 am,250.83
29/08/2023,12:48:04 am,251.04
29/08/2023,12:49:12 am,251.01
29/08/2023,12:49:37 am,248.4
29/08/2023,12:50:04 am,249.96
29/08/2023,12:50:34 am,251.68
29/08/2023,12:51:04 am,250.05
29/08/2023,12:51:34 am,250.04
29/08/2023,12:52:04 am,249.94
29/08/2023,12:52:34 am,245
29/08/2023,12:53:04 am,247.46
29/08/2023,12:53:34 am,248.68
29/08/2023,12:54:04 am,248.07
29/08/2023,12:54:34 am,249.6
29/08/2023,12:55:04 am,251.13
29/08/2023,12:55:34 am,251.77
29/08/2023,12:56:04 am,248.75
29/08/2023,12:56:34 am,249.18
29/08/2023,12:57:04 am,250.57
29/08/2023,12:57:34 am,251.88
29/08/2023,12:58:04 am,251.81
29/08/2023,12:58:34 am,247.09
29/08/2023,12:59:04 am,250.33
29/08/2023,12:59:34 am,251.93
29/08/2023,01:00:04 am,250.07
29/08/2023,01:00:34 am,248.64
29/08/2023,01:01:04 am,249.4
29/08/2023,01:01:34 am,249.66
29/08/2023,01:02:04 am,246.91
29/08/2023,01:02:34 am,250.58
29/08/2023,01:03:04 am,250.55
29/08/2023,01:03:34 am,249.58
29/08/2023,01:04:04 am,251.46
29/08/2023,01:04:34 am,249.06
29/08/2023,01:05:04 am,248
29/08/2023,01:05:34 am,249.54
29/08/2023,01:06:04 am,249.3
29/08/2023,01:06:34 am,250.32
29/08/2023,01:07:04 am,248.96
29/08/2023,01:07:34 am,247.96
29/08/2023,01:08:04 am,248.39
29/08/2023,01:08:34 am,250.25
29/08/2023,01:09:04 am,252.91
29/08/2023,01:09:34 am,251.46
29/08/2023,01:10:04 am,251.79
29/08/2023,01:10:34 am,250.22
29/08/2023,01:11:04 am,249.55
29/08/2023,01:11:34 am,250.31
29/08/2023,01:12:04 am,250.36
29/08/2023,01:12:34 am,251.01
29/08/2023,01:13:04 am,251.73
29/08/2023,01:13:34 am,252.07
29/08/2023,01:14:04 am,251.31
29/08/2023,01:14:34 am,250.66
29/08/2023,01:15:04 am,250.05
29/08/2023,01:16:12 am,249.08
29/08/2023,01:16:36 am,249.23
29/08/2023,01:17:04 am,248.95
29/08/2023,01:17:34 am,249.24
29/08/2023,01:18:04 am,249.58
29/08/2023,01:18:34 am,249.8
29/08/2023,01:19:04 am,250.18
29/08/2023,01:19:34 am,249.41
29/08/2023,01:20:04 am,248.5
29/08/2023,01:20:34 am,249.89
29/08/2023,01:21:04 am,246.54
29/08/2023,01:21:34 am,248.48
29/08/2023,01:22:04 am,250.18
29/08/2023,01:22:34 am,250.65
29/08/2023,01:23:04 am,252.17
29/08/2023,01:23:34 am,251.59
29/08/2023,01:24:04 am,250.82
29/08/2023,01:24:34 am,250.67
29/08/2023,01:25:04 am,251.15
29/08/2023,01:25:34 am,251
29/08/2023,01:26:04 am,249.91
29/08/2023,01:26:34 am,250.58
29/08/2023,01:27:04 am,249.9
29/08/2023,01:27:34 am,249.6
29/08/2023,01:28:04 am,248.59
29/08/2023,01:28:34 am,249.35
29/08/2023,01:29:04 am,248.94
29/08/2023,01:29:34 am,245.75
29/08/2023,01:30:04 am,240.99
29/08/2023,01:30:34 am,242.67
29/08/2023,01:31:04 am,242.34
29/08/2023,01:32:13 am,248.38
29/08/2023,01:32:37 am,248.31
29/08/2023,01:33:04 am,248.18
29/08/2023,01:33:34 am,248.27
29/08/2023,01:34:04 am,248.45
29/08/2023,01:34:34 am,245.88
29/08/2023,01:35:04 am,247.25
29/08/2023,01:35:34 am,246.58
29/08/2023,01:36:04 am,244.94
29/08/2023,01:36:34 am,243.4
29/08/2023,01:37:04 am,245.47
29/08/2023,01:38:15 am,244.78
29/08/2023,01:38:39 am,243.86
29/08/2023,01:39:04 am,245.15
29/08/2023,01:39:34 am,246.08
29/08/2023,01:40:04 am,245.98
29/08/2023,01:40:34 am,246.14
29/08/2023,01:41:04 am,245.99
29/08/2023,01:41:34 am,246.09
29/08/2023,01:42:04 am,247.24
29/08/2023,01:42:34 am,248.01
29/08/2023,01:43:04 am,247.55
29/08/2023,01:43:34 am,247.55
29/08/2023,01:44:04 am,248.64
29/08/2023,01:44:34 am,245.23
29/08/2023,01:45:04 am,247.94
29/08/2023,01:45:34 am,248.83
29/08/2023,01:46:04 am,248.35
29/08/2023,01:46:34 am,244.84
29/08/2023,01:47:04 am,248.55
29/08/2023,01:47:34 am,246.8
29/08/2023,01:48:04 am,247.24
29/08/2023,01:48:34 am,247.43
29/08/2023,01:49:04 am,247.77
29/08/2023,01:49:35 am,247.58
29/08/2023,01:50:04 am,249.4
29/08/2023,01:50:34 am,247.97
29/08/2023,01:51:44 am,247.2
29/08/2023,01:52:07 am,248.52
29/08/2023,01:52:34 am,249.3
29/08/2023,01:53:04 am,249.66
29/08/2023,01:53:34 am,249.13
29/08/2023,01:54:04 am,249.03
29/08/2023,01:54:34 am,248.87
29/08/2023,01:55:04 am,248.95
29/08/2023,01:55:34 am,248.4
29/08/2023,01:56:04 am,245.53
29/08/2023,01:56:34 am,245.09
29/08/2023,01:57:04 am,246.91
29/08/2023,01:57:34 am,247.43
29/08/2023,01:58:04 am,246.22
29/08/2023,01:58:34 am,248.89
29/08/2023,01:59:04 am,245.58
29/08/2023,01:59:34 am,246.8
29/08/2023,02:00:04 am,248.39
29/08/2023,02:00:34 am,249.27
29/08/2023,02:01:04 am,249.33
29/08/2023,02:01:34 am,248
29/08/2023,02:02:04 am,249.33
29/08/2023,02:02:34 am,248.23
29/08/2023,02:03:04 am,247.93
29/08/2023,02:03:34 am,244.74
29/08/2023,02:04:44 am,248.2
29/08/2023,02:05:07 am,246.26
29/08/2023,02:05:34 am,245.84
29/08/2023,02:06:04 am,246.54
29/08/2023,02:06:34 am,246.8
29/08/2023,02:07:04 am,247.56
29/08/2023,02:07:34 am,246.57
29/08/2023,02:08:04 am,248.16
29/08/2023,02:08:34 am,245.57
29/08/2023,02:09:04 am,247.14
29/08/2023,02:09:34 am,243.61
29/08/2023,02:10:04 am,243.12
29/08/2023,02:10:34 am,245.01
29/08/2023,02:11:04 am,246.29
29/08/2023,02:11:34 am,248.12
29/08/2023,02:12:04 am,248.56
29/08/2023,02:12:34 am,247.32
29/08/2023,02:13:44 am,243.72
29/08/2023,02:14:11 am,245.34
29/08/2023,02:14:34 am,246.46
29/08/2023,02:15:04 am,245.37
29/08/2023,02:15:34 am,249.52
29/08/2023,02:16:04 am,248.19
29/08/2023,02:16:34 am,246.9
29/08/2023,02:17:04 am,247.62
29/08/2023,02:17:34 am,248.54
29/08/2023,02:18:04 am,246.44
29/08/2023,02:19:13 am,247.95
29/08/2023,02:19:38 am,250.26
29/08/2023,02:20:04 am,247.99
29/08/2023,02:20:34 am,248.32
29/08/2023,02:21:04 am,246.79
29/08/2023,02:21:34 am,243.95
29/08/2023,02:22:05 am,245.92
29/08/2023,02:22:34 am,246.65
29/08/2023,02:23:04 am,246.1
29/08/2023,02:23:34 am,248.28
29/08/2023,02:24:04 am,247.57
29/08/2023,02:24:34 am,247.31
29/08/2023,02:25:04 am,246.96
29/08/2023,02:25:34 am,246.48
29/08/2023,02:26:04 am,247.12
29/08/2023,02:26:34 am,246.9
29/08/2023,02:27:04 am,247.07
29/08/2023,02:27:34 am,245.99
29/08/2023,02:28:04 am,247.14
29/08/2023,02:28:34 am,246.67
29/08/2023,02:29:04 am,246.02
29/08/2023,02:29:34 am,246.32
29/08/2023,02:30:04 am,246.96
29/08/2023,02:30:34 am,246.64
29/08/2023,02:31:04 am,247.74
29/08/2023,02:31:34 am,246.93
29/08/2023,02:32:04 am,248.43
29/08/2023,02:32:34 am,245.5
29/08/2023,02:33:04 am,243.81
29/08/2023,02:33:34 am,244.25
29/08/2023,02:34:04 am,245.29
29/08/2023,02:34:34 am,244.35
29/08/2023,02:35:04 am,249.29
29/08/2023,02:35:34 am,247.06
29/08/2023,02:36:04 am,245.73
29/08/2023,02:36:34 am,244.86
29/08/2023,02:37:04 am,246.36
29/08/2023,02:37:34 am,244.77
29/08/2023,02:38:04 am,245.54
29/08/2023,02:38:34 am,247.39
29/08/2023,02:39:04 am,247.11
29/08/2023,02:39:34 am,243.18
29/08/2023,02:40:04 am,245.59
29/08/2023,02:40:34 am,244.89
29/08/2023,02:41:04 am,245.2
29/08/2023,02:41:34 am,247.51
29/08/2023,02:42:04 am,243.77
29/08/2023,02:42:34 am,243.98
29/08/2023,02:43:04 am,243.93
29/08/2023,02:43:34 am,246.12
29/08/2023,02:44:04 am,247.37
29/08/2023,02:44:34 am,246.3
29/08/2023,02:45:04 am,246.66
29/08/2023,02:45:34 am,246.56
29/08/2023,02:46:04 am,248.85
29/08/2023,02:46:34 am,245.91
29/08/2023,02:47:04 am,242.97
29/08/2023,02:47:34 am,246.13
29/08/2023,02:48:04 am,248.31
29/08/2023,02:48:34 am,246.96
29/08/2023,02:49:04 am,246.95
29/08/2023,02:49:34 am,245.84
29/08/2023,02:50:04 am,248.07
29/08/2023,02:50:34 am,244.65
29/08/2023,02:51:04 am,244.91
29/08/2023,02:51:34 am,245.6
29/08/2023,02:52:04 am,247.11
29/08/2023,02:52:34 am,245.94
29/08/2023,02:53:04 am,246.29
29/08/2023,02:53:34 am,246.79
29/08/2023,02:54:04 am,245.22
29/08/2023,02:54:34 am,245.46
29/08/2023,02:55:04 am,243.68
29/08/2023,02:55:34 am,247.14
29/08/2023,02:56:04 am,248.19
29/08/2023,02:56:34 am,247.07
29/08/2023,02:57:04 am,244.74
29/08/2023,02:57:34 am,246.9
29/08/2023,02:58:04 am,246.5
29/08/2023,02:58:34 am,247.24
29/08/2023,02:59:04 am,246.44
29/08/2023,02:59:34 am,244.43
29/08/2023,03:00:04 am,247.13
29/08/2023,03:01:13 am,246.94
29/08/2023,03:01:36 am,247.16
29/08/2023,03:02:04 am,246.62
29/08/2023,03:02:34 am,246.01
29/08/2023,03:03:04 am,245.37
29/08/2023,03:03:34 am,246.32
29/08/2023,03:04:04 am,244.42
29/08/2023,03:04:34 am,244.53
29/08/2023,03:05:04 am,244.75
29/08/2023,03:05:34 am,244.24
29/08/2023,03:06:04 am,242.16
29/08/2023,03:06:34 am,242.58
29/08/2023,03:07:04 am,241.87
29/08/2023,03:07:34 am,244.65
29/08/2023,03:08:04 am,242.2
29/08/2023,03:08:34 am,243.91
29/08/2023,03:09:04 am,243.15
29/08/2023,03:09:34 am,244.52
29/08/2023,03:10:04 am,244.34
29/08/2023,03:10:34 am,244.78
29/08/2023,03:11:04 am,244.48
29/08/2023,03:11:34 am,245.34
29/08/2023,03:12:04 am,245.58
29/08/2023,03:12:34 am,245.87
29/08/2023,03:13:04 am,242.16
29/08/2023,03:13:35 am,245.3
29/08/2023,03:14:04 am,244.5
29/08/2023,03:14:34 am,245.12
29/08/2023,03:15:04 am,244.51
29/08/2023,03:15:34 am,244.52
29/08/2023,03:16:43 am,246.55
29/08/2023,03:17:08 am,246.38
29/08/2023,03:17:34 am,245.95
29/08/2023,03:18:04 am,245.13
29/08/2023,03:18:34 am,243.33
29/08/2023,03:19:04 am,247.87
29/08/2023,03:19:34 am,247.71
29/08/2023,03:20:04 am,248.3
29/08/2023,03:20:34 am,247.01
29/08/2023,03:21:04 am,244.57
29/08/2023,03:21:34 am,246.83
29/08/2023,03:22:04 am,245.39
29/08/2023,03:22:34 am,244.99
29/08/2023,03:23:04 am,244.29
29/08/2023,03:23:34 am,246.09
29/08/2023,03:24:04 am,247.53
29/08/2023,03:24:34 am,247.56
29/08/2023,03:25:04 am,247.56
29/08/2023,03:25:34 am,246.1
29/08/2023,03:26:04 am,247.58
29/08/2023,03:26:34 am,247.49
29/08/2023,03:27:04 am,247.15
29/08/2023,03:27:34 am,248.7
29/08/2023,03:28:04 am,247.89
29/08/2023,03:28:34 am,247.52
29/08/2023,03:29:04 am,245.06
29/08/2023,03:29:34 am,245.71
29/08/2023,03:30:04 am,246.1
29/08/2023,03:30:34 am,246.12
29/08/2023,03:31:04 am,247.73
29/08/2023,03:31:34 am,248.09
29/08/2023,03:32:04 am,248.03
29/08/2023,03:32:34 am,247.79
29/08/2023,03:33:04 am,247.97
29/08/2023,03:33:34 am,247.3
29/08/2023,03:34:04 am,246.09
29/08/2023,03:34:34 am,244.33
29/08/2023,03:35:04 am,243.65
29/08/2023,03:35:34 am,245.03
29/08/2023,03:36:04 am,245.62
29/08/2023,03:36:34 am,246.71
29/08/2023,03:37:04 am,244.84
29/08/2023,03:37:34 am,245.47
29/08/2023,03:38:04 am,244.26
29/08/2023,03:38:34 am,243.56
29/08/2023,03:39:04 am,245.39
29/08/2023,03:39:34 am,246.05
29/08/2023,03:40:04 am,247.55
29/08/2023,03:40:34 am,244.68
29/08/2023,03:41:04 am,246.19
29/08/2023,03:41:34 am,248.31
29/08/2023,03:42:04 am,246.42
29/08/2023,03:42:34 am,246.18
29/08/2023,03:43:44 am,248.83
29/08/2023,03:44:10 am,247.57
29/08/2023,03:44:34 am,248.84
29/08/2023,03:45:04 am,248.42
29/08/2023,03:45:34 am,247.32
29/08/2023,03:46:04 am,248.37
29/08/2023,03:46:34 am,246.72
29/08/2023,03:47:04 am,247.8
29/08/2023,03:47:34 am,247.14
29/08/2023,03:48:04 am,247.92
29/08/2023,03:48:34 am,248.15
29/08/2023,03:49:04 am,248.75
29/08/2023,03:49:34 am,244.55
29/08/2023,03:50:04 am,247.84
29/08/2023,03:50:34 am,246.98
29/08/2023,03:51:04 am,247.57
29/08/2023,03:51:34 am,248.3
29/08/2023,03:52:04 am,248.74
29/08/2023,03:52:34 am,248.55
29/08/2023,03:53:04 am,247.68
29/08/2023,03:53:34 am,248.04
29/08/2023,03:54:04 am,247.85
29/08/2023,03:54:34 am,247.78
29/08/2023,03:55:04 am,248.12
29/08/2023,03:55:35 am,249.5
29/08/2023,03:56:04 am,249.37
29/08/2023,03:56:34 am,250.01
29/08/2023,03:57:04 am,250.34
29/08/2023,03:57:34 am,250.48
29/08/2023,03:58:04 am,250.43
29/08/2023,03:58:34 am,250.13
29/08/2023,03:59:04 am,249.94
29/08/2023,03:59:34 am,250.34
29/08/2023,04:00:04 am,249.52
29/08/2023,04:00:34 am,249.74
29/08/2023,04:01:04 am,246.97
29/08/2023,04:01:34 am,249.17
29/08/2023,04:02:04 am,246.15
29/08/2023,04:02:34 am,249.51
29/08/2023,04:03:04 am,249.62
29/08/2023,04:03:34 am,251.56
29/08/2023,04:04:04 am,249
29/08/2023,04:04:34 am,248.71
29/08/2023,04:05:04 am,249.81
29/08/2023,04:05:34 am,247.98
29/08/2023,04:06:04 am,247.72
29/08/2023,04:06:34 am,249.61
29/08/2023,04:07:43 am,249.64
29/08/2023,04:08:07 am,250.42
29/08/2023,04:08:34 am,250.57
29/08/2023,04:09:04 am,249.64
29/08/2023,04:09:34 am,249.91
29/08/2023,04:10:04 am,250.44
29/08/2023,04:10:34 am,248.99
29/08/2023,04:11:04 am,249.91
29/08/2023,04:11:34 am,250
29/08/2023,04:12:04 am,250.55
29/08/2023,04:12:35 am,250.97
29/08/2023,04:13:04 am,249.09
29/08/2023,04:13:34 am,247.79
29/08/2023,04:14:04 am,246.92
29/08/2023,04:14:34 am,246.85
29/08/2023,04:15:04 am,248.11
29/08/2023,04:15:34 am,246.83
29/08/2023,04:16:04 am,250.63
29/08/2023,04:16:34 am,248.9
29/08/2023,04:17:04 am,246.99
29/08/2023,04:17:34 am,249.06
29/08/2023,04:18:04 am,249.1
29/08/2023,04:18:34 am,247.77
29/08/2023,04:19:04 am,250.12
29/08/2023,04:19:33 am,249.68
29/08/2023,04:20:04 am,249.83
29/08/2023,04:20:34 am,249.75
29/08/2023,04:21:04 am,249.45
29/08/2023,04:21:35 am,249.77
29/08/2023,04:22:04 am,249.4
29/08/2023,04:22:34 am,249.29
29/08/2023,04:23:04 am,249.15
29/08/2023,04:23:34 am,249.55
29/08/2023,04:24:04 am,247.85
29/08/2023,04:24:34 am,249.72
29/08/2023,04:25:04 am,249.38
29/08/2023,04:25:34 am,249.14
29/08/2023,04:26:04 am,247.88
29/08/2023,04:26:34 am,247.88
29/08/2023,04:27:04 am,249.16
29/08/2023,04:27:34 am,249.31
29/08/2023,04:28:04 am,251.11
29/08/2023,04:28:34 am,250.16
29/08/2023,04:29:04 am,250.63
29/08/2023,04:29:34 am,250.21
29/08/2023,04:30:04 am,250.57
29/08/2023,04:30:34 am,250.23
29/08/2023,04:31:04 am,250.22
29/08/2023,04:31:34 am,249.33
29/08/2023,04:32:04 am,250.75
29/08/2023,04:32:34 am,251.88
29/08/2023,04:33:04 am,248.08
29/08/2023,04:33:34 am,251.24
29/08/2023,04:34:04 am,252.23
29/08/2023,04:34:34 am,251.5
29/08/2023,04:35:04 am,252.4
29/08/2023,04:35:34 am,248.32
29/08/2023,04:36:04 am,249.65
29/08/2023,04:36:34 am,250.96
29/08/2023,04:37:04 am,251.7
29/08/2023,04:37:34 am,253.54
29/08/2023,04:38:04 am,239.97
29/08/2023,04:38:34 am,251.9
29/08/2023,04:39:04 am,251.15
29/08/2023,04:39:34 am,250.59
29/08/2023,04:40:04 am,251.64
29/08/2023,04:40:34 am,251.8
29/08/2023,04:41:04 am,251.96
29/08/2023,04:41:34 am,252.24
29/08/2023,04:42:04 am,252.59
29/08/2023,04:42:34 am,251.8
29/08/2023,04:43:04 am,250.35
29/08/2023,04:43:34 am,248.17
29/08/2023,04:44:04 am,248.23
29/08/2023,04:44:34 am,247.82
29/08/2023,04:45:04 am,249.55
29/08/2023,04:45:34 am,246.95
29/08/2023,04:46:04 am,248.21
29/08/2023,04:46:34 am,248.72
29/08/2023,04:47:04 am,245.63
29/08/2023,04:47:34 am,248.22
29/08/2023,04:48:04 am,249.13
29/08/2023,04:48:34 am,246.81
29/08/2023,04:49:04 am,247.8
29/08/2023,04:49:34 am,247.87
29/08/2023,04:50:04 am,248.23
29/08/2023,04:50:35 am,246.73
29/08/2023,04:51:04 am,247.83
29/08/2023,04:51:34 am,245.52
29/08/2023,04:52:04 am,246.85
29/08/2023,04:52:34 am,246.31
29/08/2023,04:53:04 am,246.96
29/08/2023,04:53:35 am,246.36
29/08/2023,04:54:04 am,247.18
29/08/2023,04:54:34 am,245.63
29/08/2023,04:55:04 am,246.26
29/08/2023,04:55:34 am,247.67
29/08/2023,04:56:04 am,247.15
29/08/2023,04:56:34 am,247.01
29/08/2023,04:57:04 am,245.27
29/08/2023,04:58:13 am,246.19
29/08/2023,04:58:38 am,249.29
29/08/2023,04:59:04 am,250.75
29/08/2023,04:59:34 am,250.56
29/08/2023,05:00:04 am,250.03
29/08/2023,05:00:34 am,249.25
29/08/2023,05:01:04 am,248.78
29/08/2023,05:01:34 am,251.24
29/08/2023,05:02:04 am,250.67
29/08/2023,05:02:34 am,250.12
29/08/2023,05:03:42 am,250.66
29/08/2023,05:04:07 am,249.5
29/08/2023,05:04:34 am,248.79
29/08/2023,05:05:04 am,250.74
29/08/2023,05:05:34 am,252.21
29/08/2023,05:06:04 am,250.44
29/08/2023,05:06:34 am,250.43
29/08/2023,05:07:04 am,250.41
29/08/2023,05:07:34 am,250.25
29/08/2023,05:08:04 am,250.14
29/08/2023,05:08:34 am,250.22
29/08/2023,05:09:04 am,248.96
29/08/2023,05:09:34 am,247.78
29/08/2023,05:10:04 am,248.69
29/08/2023,05:10:34 am,248.02
29/08/2023,05:11:04 am,248
29/08/2023,05:11:34 am,247.11
29/08/2023,05:12:04 am,246.61
29/08/2023,05:12:34 am,247.07
29/08/2023,05:13:04 am,247.31
29/08/2023,05:13:34 am,248.44
29/08/2023,05:14:04 am,246.68
29/08/2023,05:14:34 am,246.87
29/08/2023,05:15:04 am,245.69
29/08/2023,05:15:34 am,246.3
29/08/2023,05:16:04 am,245.78
29/08/2023,05:17:14 am,244.75
29/08/2023,05:17:39 am,245.97
29/08/2023,05:18:04 am,247.7
29/08/2023,05:18:34 am,246.36
29/08/2023,05:19:04 am,245.62
29/08/2023,05:19:34 am,245.38
29/08/2023,05:20:04 am,244.97
29/08/2023,05:20:34 am,245.93
29/08/2023,05:21:04 am,246.32
29/08/2023,05:21:34 am,246.57
29/08/2023,05:22:04 am,246.9
29/08/2023,05:22:34 am,245.17
29/08/2023,05:23:04 am,247.02
29/08/2023,05:23:34 am,245.13
29/08/2023,05:24:04 am,246.04
29/08/2023,05:24:34 am,246.21
29/08/2023,05:25:04 am,248.41
29/08/2023,05:25:34 am,248.3
29/08/2023,05:26:04 am,245.73
29/08/2023,05:26:34 am,248.07
29/08/2023,05:27:04 am,247.25
29/08/2023,05:27:34 am,246.58
29/08/2023,05:28:04 am,247.86
29/08/2023,05:28:34 am,247.72
29/08/2023,05:29:05 am,248.12
29/08/2023,05:29:34 am,248.45
29/08/2023,05:30:04 am,249.22
29/08/2023,05:30:34 am,249.93
29/08/2023,05:31:04 am,247.86
29/08/2023,05:31:34 am,249.13
29/08/2023,05:32:04 am,248.56
29/08/2023,05:32:34 am,247.77
29/08/2023,05:33:04 am,246.8
29/08/2023,05:33:34 am,248.49
29/08/2023,05:34:04 am,247.62
29/08/2023,05:34:34 am,247.47
29/08/2023,05:35:04 am,246.68
29/08/2023,05:35:34 am,245.56
29/08/2023,05:36:04 am,246.23
29/08/2023,05:36:34 am,246.74
29/08/2023,05:37:04 am,248.92
29/08/2023,05:37:34 am,245.87
29/08/2023,05:38:04 am,244.17
29/08/2023,05:38:34 am,246.5
29/08/2023,05:39:04 am,246.55
29/08/2023,05:39:34 am,245.85
29/08/2023,05:40:04 am,246.62
29/08/2023,05:40:34 am,247.59
29/08/2023,05:41:04 am,246.8
29/08/2023,05:41:34 am,246.26
29/08/2023,05:42:04 am,246.52
29/08/2023,05:42:34 am,245.67
29/08/2023,05:43:04 am,245.16
29/08/2023,05:43:34 am,245.78
29/08/2023,05:44:04 am,245.4
29/08/2023,05:44:34 am,245
29/08/2023,05:45:04 am,246.18
29/08/2023,05:45:34 am,247.86
29/08/2023,05:46:04 am,246.32
29/08/2023,05:46:34 am,246.3
29/08/2023,05:47:04 am,245.15
29/08/2023,05:47:34 am,244.65
29/08/2023,05:48:04 am,244.3
29/08/2023,05:48:34 am,244.26
29/08/2023,05:49:04 am,241.79
29/08/2023,05:49:34 am,241.04
29/08/2023,05:50:04 am,241.31
29/08/2023,05:50:34 am,242.04
29/08/2023,05:51:04 am,242.36
29/08/2023,05:51:34 am,244.42
29/08/2023,05:52:04 am,248.12
29/08/2023,05:52:34 am,246.58
29/08/2023,05:53:04 am,246.32
29/08/2023,05:53:34 am,244.88
29/08/2023,05:54:04 am,246.02
29/08/2023,05:54:34 am,246.5
29/08/2023,05:55:04 am,241.43
29/08/2023,05:55:34 am,240.72
29/08/2023,05:56:04 am,239.95
29/08/2023,05:56:34 am,241.12
29/08/2023,05:57:04 am,244.33
29/08/2023,05:57:34 am,244.69
29/08/2023,05:58:04 am,243.71
29/08/2023,05:58:34 am,241.62
29/08/2023,05:59:04 am,243.96
29/08/2023,05:59:34 am,242.25
29/08/2023,06:00:04 am,245.11
29/08/2023,06:00:34 am,244
29/08/2023,06:01:04 am,244.37
29/08/2023,06:01:34 am,245.24
29/08/2023,06:02:04 am,244.01
29/08/2023,06:02:34 am,245.73
29/08/2023,06:03:04 am,245.46
29/08/2023,06:03:34 am,246.4
29/08/2023,06:04:04 am,244.81
29/08/2023,06:04:34 am,244.02
29/08/2023,06:05:04 am,244.04
29/08/2023,06:05:34 am,242.95
29/08/2023,06:06:04 am,243.74
29/08/2023,06:06:34 am,243.69
29/08/2023,06:07:04 am,243.69
29/08/2023,06:07:34 am,243.45
29/08/2023,06:08:04 am,243.97
29/08/2023,06:08:34 am,242.56
29/08/2023,06:09:04 am,243.25
29/08/2023,06:09:34 am,243.96
29/08/2023,06:10:04 am,245.81
29/08/2023,06:10:34 am,242.9
29/08/2023,06:11:04 am,243.38
29/08/2023,06:11:34 am,243.28
29/08/2023,06:12:04 am,242.2
29/08/2023,06:12:34 am,244.38
29/08/2023,06:13:04 am,242.61
29/08/2023,06:13:34 am,241.93
29/08/2023,06:14:04 am,243.95
29/08/2023,06:14:34 am,243.23
29/08/2023,06:15:04 am,244.81
29/08/2023,06:15:34 am,243.77
29/08/2023,06:16:04 am,242.14
29/08/2023,06:16:34 am,240.45
29/08/2023,06:17:04 am,242.33
29/08/2023,06:17:34 am,241.77
29/08/2023,06:18:04 am,242.57
